no of sites,inc mat,freq breakdown,inacc cost,satisfaction,delay rate
54,98,63,75,49,82.582
35,57,91,96,66,84.08
43,71,51,100,34,72.80399999999999
86,32,84,60,70,80.846
97,90,93,61,96,106.46900000000001
45,69,71,74,63,78.467
45,67,30,64,80,69.71000000000001
43,59,90,58,60,75.556
82,64,46,70,97,87.459
42,38,30,83,41,56.97
57,49,90,88,43,79.62899999999999
44,55,65,86,51,73.321
38,60,45,75,61,67.98599999999999
63,80,89,89,62,93.29899999999999
74,95,80,40,62,85.518
54,62,80,39,66,73.363
88,87,33,73,65,84.24
87,60,78,54,66,84.018
89,86,98,40,68,92.814
53,58,48,60,43,63.80499999999999
63,65,100,41,43,76.00399999999999
64,92,50,59,43,75.008
40,56,52,82,59,70.413
53,62,85,35,55,70.67399999999999
58,48,76,48,40,65.756
86,43,86,66,73,86.21099999999998
56,38,96,83,41,76.462
45,44,56,54,53,61.397
52,43,33,82,97,74.819
74,71,74,30,85,81.40299999999999
92,30,34,50,88,71.58999999999999
54,78,92,86,30,82.79599999999999
88,47,31,42,64,66.214
73,32,60,55,35,62.054
66,97,47,47,79,81.884
93,58,37,61,49,72.514
91,68,43,77,83,88.15199999999999
97,55,39,80,78,84.96
40,100,38,92,49,77.713
31,92,100,84,40,84.562
54,66,89,55,37,73.318
82,87,84,54,59,89.145
45,43,49,88,35,63.297
42,30,73,50,68,64.10600000000001
79,61,42,59,81,78.43199999999999
35,70,31,66,64,64.832
62,54,83,40,41,68.197
30,86,89,61,88,86.343
91,42,68,83,51,81.526
88,57,77,64,89,91.34900000000002
82,50,65,65,57,77.664
98,43,57,33,55,69.61
38,91,96,51,35,75.792
85,34,45,74,91,80.123
85,64,36,80,96,87.92999999999999
62,53,73,32,61,68.469
34,66,45,76,90,75.83
59,100,60,77,46,83.29899999999999
93,40,67,88,97,93.76299999999999
87,54,33,80,71,79.11699999999999
80,97,86,76,69,99.385
55,100,45,78,87,88.959
96,77,63,49,96,92.81899999999999
34,56,59,51,84,69.261
59,31,44,79,74,69.905
44,53,72,51,61,68.48599999999999
57,83,99,74,69,93.089
94,74,33,95,68,88.601
73,91,50,77,93,93.566
53,100,45,41,86,79.239
37,47,62,37,80,64.14099999999999
57,67,79,45,69,77.25800000000001
78,50,46,55,85,76.49
44,76,71,98,60,85.03
87,58,69,100,32,84.182
52,83,95,76,34,82.814
62,34,68,65,82,75.777
70,67,75,57,39,74.994
89,99,46,79,91,98.41000000000001
36,37,58,62,65,62.882999999999996
43,60,61,76,32,66.238
53,86,39,92,49,77.687
90,51,91,61,87,92.566
97,64,75,68,46,85.184
43,89,75,51,100,87.315
64,40,33,100,64,73.28
47,78,95,40,73,81.191
81,36,98,86,78,92.306
57,66,66,78,39,74.511
98,72,50,85,68,90.79899999999999
99,88,66,75,58,93.969
78,53,34,80,88,81.104
48,88,94,72,88,95.08
65,50,38,58,92,73.836
36,48,96,40,45,64.593
44,69,69,79,96,87.03699999999999
40,95,33,51,80,72.905
100,53,83,86,91,100.577
91,48,94,38,61,80.84899999999999
34,56,90,87,57,78.958
51,74,43,78,56,73.564
48,99,59,34,78,77.53999999999999
92,96,34,60,81,88.409
36,67,89,56,47,71.899
75,99,47,78,63,88.16300000000001
32,86,54,44,91,74.89099999999999
52,86,68,51,36,71.37299999999999
98,91,52,82,58,92.744
37,68,55,49,45,61.898
70,97,48,75,75,88.91999999999999
51,53,30,36,46,52.611999999999995
74,41,40,80,36,65.93199999999999
87,96,66,31,53,81.1
82,54,77,47,75,81.60400000000001
88,30,33,81,59,70.806
55,48,100,31,62,72.145
67,66,66,99,45,83.504
48,84,70,88,90,92.62599999999999
57,71,46,74,84,80.904
64,92,56,33,65,75.544
39,59,35,90,96,77.764
67,57,43,66,56,70.372
86,91,41,54,98,90.15199999999999
56,67,54,91,55,78.66399999999999
57,35,96,53,61,73.582
74,46,34,80,98,80.87799999999999
43,83,80,62,44,76.024
68,48,48,37,37,57.93599999999999
41,97,33,54,36,63.584
49,58,62,54,94,77.28999999999999
31,46,96,53,62,70.219
33,34,89,83,100,82.667
96,71,56,36,33,71.053
40,72,97,97,76,93.107
46,70,94,33,56,72.887
35,100,61,31,62,70.477
97,57,59,72,90,91.324
92,35,86,39,80,80.86500000000001
41,74,56,44,98,76.344
62,91,75,69,69,89.17999999999999
51,37,66,45,92,70.949
68,37,48,32,41,55.016999999999996
67,48,92,74,30,75.70599999999999
64,74,47,97,32,76.423
71,77,49,61,59,77.20400000000001
80,57,95,69,80,92.815
54,44,37,66,93,71.655
39,39,95,78,31,68.683
100,89,45,85,76,96.171
41,96,31,72,80,78.006
43,47,94,90,73,84.565
46,78,77,73,63,82.126
54,67,31,52,53,62.601
61,98,80,94,87,102.351
94,46,94,86,89,99.61099999999999
67,79,91,69,44,85.241
75,53,52,75,45,73.02
39,82,48,36,47,61.421
73,74,91,97,30,88.847
44,80,64,83,43,76.488
57,54,77,55,98,83.133
32,87,54,57,30,63.349
73,86,89,76,44,89.614
76,94,87,73,81,100.14
75,41,34,36,81,65.04299999999999
32,80,75,87,42,76.995
80,33,65,44,30,61.314
45,64,70,78,40,72.34
57,58,64,36,68,68.97
95,81,58,32,57,78.647
61,74,86,48,36,74.286
99,86,81,81,87,105.70399999999998
61,90,98,83,64,96.483
91,95,71,54,93,98.43299999999999
73,99,30,57,31,70.58800000000001
31,42,57,38,65,56.817
78,51,99,41,45,76.464
65,31,34,75,86,70.88499999999999
97,81,91,99,60,104.19900000000001
45,33,87,44,51,63.357
98,60,82,61,59,87.64200000000001
97,62,53,83,84,92.283
90,73,76,33,66,82.325
38,87,72,44,74,76.814
67,31,73,61,99,80.668
80,39,70,70,71,80.36099999999999
75,82,40,63,33,71.312
33,73,32,72,98,75.112
45,70,80,35,98,80.005
82,41,74,73,64,81.32300000000001
80,84,60,38,43,74.265
71,43,86,65,52,77.193
62,73,74,56,91,86.775
57,97,81,48,35,77.465
74,67,31,80,94,84.28999999999999
47,41,83,49,51,66.032
76,98,49,91,40,86.173
69,67,88,58,60,83.312
37,61,71,81,53,73.83
33,87,33,97,96,84.357
71,55,91,61,99,91.88399999999999
56,34,79,62,33,64.27499999999999
36,67,73,59,49,69.214
88,82,87,100,86,107.90199999999999
58,93,85,84,37,86.945
87,57,63,67,45,77.64
36,71,82,94,86,89.95599999999999
85,94,61,34,76,85.272
35,85,30,89,57,72.122
53,47,80,53,88,78.253
99,87,44,62,42,81.27799999999999
39,43,85,64,64,71.902
67,82,39,64,87,82.60499999999999
96,62,38,32,96,78.928
48,92,82,59,66,84.57900000000001
48,34,62,42,97,69.011
51,64,88,53,95,85.584
43,92,81,48,95,87.55699999999999
45,41,56,34,95,66.095
88,88,71,63,65,91.326
54,51,97,72,79,86.031
38,59,71,93,50,75.765
56,39,62,93,46,72.065
48,46,38,50,50,56.512
48,80,84,83,94,94.831
53,82,48,91,76,85.27900000000001
68,94,59,99,93,100.63
95,53,33,61,52,71.53699999999999
64,57,41,100,58,77.91
74,74,73,48,50,77.69
67,92,43,53,38,71.34299999999999
38,70,67,30,84,70.494
91,65,82,76,69,93.263
43,44,85,100,83,86.517
32,64,96,90,64,84.334
66,91,35,91,41,78.87400000000001
32,59,95,69,58,76.297
47,98,44,72,50,75.768
37,33,84,95,98,84.597
96,51,37,73,31,70.038
40,62,36,97,89,78.96799999999999
31,83,71,79,75,82.64999999999999
97,97,65,62,93,100.853
68,34,67,97,90,86.72099999999999
41,37,80,89,41,70.142
68,48,92,92,36,81.792
77,87,71,49,37,78.15799999999999
53,42,49,53,67,64.324
91,32,38,30,91,68.687
61,70,30,79,78,77.469
68,84,57,98,36,83.494
80,68,81,88,85,97.925
60,47,83,68,57,76.729
70,78,94,93,84,102.08699999999999
84,30,35,83,58,70.567
90,69,96,74,38,89.332
38,32,52,49,38,50.909
59,47,72,39,30,60.141
36,62,56,74,46,66.756
62,38,47,96,62,74.262
77,61,77,30,82,79.68599999999999
75,40,76,35,48,66.719
58,63,85,78,67,85.517
79,66,85,34,60,78.92399999999999
46,47,48,95,55,70.872
40,41,38,73,98,70.70499999999998
61,53,36,78,93,78.217
81,88,75,73,51,89.608
50,30,89,71,91,80.684
74,37,45,78,44,67.64999999999999
65,42,59,70,33,65.469
83,39,61,81,65,80.094
31,81,72,61,47,71.172
73,31,100,93,50,84.479
41,48,58,37,100,69.277
73,60,43,98,50,78.862
66,41,75,74,68,78.91799999999999
71,98,66,48,70,86.012
82,62,77,87,54,88.13100000000001
42,100,78,78,84,93.13000000000001
51,57,34,52,60,61.882000000000005
32,43,41,48,39,49.458999999999996
78,53,34,67,66,72.55499999999999
92,38,88,39,98,86.495
38,39,100,83,72,80.92099999999999
31,85,62,85,50,76.275
61,57,50,66,89,78.713
68,31,39,67,82,69.907
37,34,68,47,85,66.088
84,41,56,53,49,68.88
31,79,59,34,92,71.976
55,37,74,64,100,80.446
79,73,40,90,93,91.345
49,36,35,69,93,68.734
80,87,78,99,79,103.032
62,88,74,57,73,86.268
58,31,38,67,58,61.363
98,52,47,99,53,84.914
34,96,56,36,44,64.844
44,31,65,90,41,65.98700000000001
60,70,73,69,86,87.249
98,80,72,77,49,91.52
86,40,82,80,68,86.67999999999999
51,88,44,52,60,71.886
95,40,46,34,69,69.141
73,42,86,65,94,87.723
92,68,76,57,52,83.99099999999999
92,56,100,89,100,106.455
41,78,74,79,31,73.802
96,52,75,68,83,91.07900000000001
66,90,89,92,61,96.94900000000001
73,86,60,77,89,93.80600000000001
67,41,96,41,62,74.795
44,63,64,65,35,66.006
37,91,40,55,62,69.473
39,47,63,40,61,60.943
54,44,36,33,63,56.042
95,81,46,32,46,73.02399999999999
46,80,88,46,81,83.14699999999999
43,50,56,45,80,66.805
74,55,58,97,95,92.326
68,87,37,74,74,82.82399999999998
63,42,55,80,69,75.259
47,99,70,64,66,84.33200000000001
57,60,70,72,88,84.57
59,97,60,94,62,90.618
45,74,69,71,73,80.91999999999999
44,78,31,77,86,77.025
96,31,32,95,55,75.164
31,55,55,98,36,66.976
92,55,62,43,52,74.00099999999999
57,59,84,35,39,66.74599999999998
35,67,83,78,51,76.519
74,79,75,62,38,79.86
73,74,69,87,53,86.684
52,71,34,63,100,78.01299999999999
69,85,67,41,52,76.489
60,48,58,65,52,68.919
45,43,77,91,74,80.413
39,32,94,44,41,60.919000000000004
85,100,54,43,60,83.295
59,96,47,56,87,84.093
51,92,65,40,43,70.905
96,88,54,34,71,83.53699999999999
42,56,70,67,83,77.524
73,97,37,84,70,87.924
74,32,74,30,100,75.56200000000001
87,43,77,94,62,88.366
69,88,61,76,33,79.607
56,37,83,67,74,77.243
33,82,79,55,47,72.15
87,83,72,68,95,98.673
100,100,93,78,51,102.74100000000001
81,50,44,66,46,69.84599999999999
34,44,36,72,45,56.269
97,55,70,60,84,89.134
61,81,98,80,64,93.55799999999999
74,33,76,80,54,77.174
35,95,69,90,32,78.196
68,68,81,70,91,92.117
92,87,55,78,31,83.461
79,86,69,75,41,85.208
81,64,90,39,45,77.68
55,78,68,38,62,73.358
98,55,52,42,72,77.67
52,34,56,32,53,55.30499999999999
48,57,33,55,51,59.436
63,32,94,97,42,79.851
47,53,79,42,100,78.288
78,61,58,42,94,81.148
83,42,40,64,98,79.65599999999999
76,41,57,79,81,81.346
83,39,67,65,49,73.75
64,98,74,73,92,97.73500000000001
41,80,41,30,60,61.43599999999999
98,47,86,77,48,86.639
49,49,33,75,61,65.036
32,36,91,32,98,70.518
44,75,43,40,67,65.57499999999999
84,54,52,76,88,86.22
83,85,99,96,91,110.605
88,61,36,96,83,88.62700000000001
89,100,42,30,77,82.341
49,30,33,95,81,70.16
91,31,68,34,94,77.47
98,71,82,57,40,84.699
84,79,47,81,49,82.75999999999999
31,73,100,48,48,73.138
92,56,54,60,42,73.97399999999999
95,92,67,40,43,82.041
71,30,92,70,98,87.97
47,80,69,56,59,75.79299999999999
95,34,97,90,34,85.154
83,51,37,81,84,81.821
98,31,35,51,86,73.283
46,61,98,41,71,77.286
46,84,43,96,57,79.413
62,97,73,36,91,87.527
35,69,35,93,67,72.85999999999999
88,44,33,47,89,73.31
87,37,55,98,67,83.731
46,75,91,38,32,68.71000000000001
81,47,57,63,63,75.722
88,57,82,97,45,89.808
78,61,56,68,66,80.118
92,32,72,41,64,73.283
32,43,62,38,100,67.098
53,74,52,79,31,70.362
57,99,51,78,34,77.67800000000001
68,33,61,45,47,61.842
37,86,61,44,96,79.034
39,100,30,62,49,68.22899999999998
94,96,40,99,50,92.23899999999999
51,39,94,85,67,81.864
68,90,62,30,90,82.884
45,38,47,97,76,73.821
88,45,56,93,68,85.199
84,97,86,58,70,96.22399999999999
61,51,31,64,48,62.081999999999994
42,34,92,82,70,77.98400000000001
72,64,67,90,39,80.81299999999999
54,31,51,65,65,64.79599999999999
39,70,33,40,64,59.96999999999999
57,66,60,80,51,76.473
67,64,49,76,95,85.529
93,70,81,80,62,93.97999999999999
55,50,58,50,75,70.187
42,30,84,38,93,69.99900000000001
57,80,79,75,66,86.985
76,67,41,63,67,76.46799999999999
84,90,68,49,71,88.18199999999999
75,68,54,32,70,72.844
68,38,49,81,79,76.722
43,53,45,77,96,76.54899999999999
44,88,57,55,38,68.703
30,43,100,80,89,83.39699999999999
30,30,81,54,56,61.186
72,73,100,31,73,85.054
60,72,32,59,49,66.23799999999999
94,98,84,59,55,94.96799999999999
62,48,45,51,72,67.729
42,82,81,77,53,81.63199999999999
67,34,98,50,75,78.947
50,34,73,54,47,62.845
30,95,51,38,64,67.798
86,64,83,89,35,86.88199999999999
57,85,47,73,99,87.996
99,64,58,43,65,80.1
40,98,88,40,34,73.11399999999999
87,30,33,80,36,64.686
44,94,30,39,57,64.346
99,77,49,30,44,72.77199999999999
35,47,38,43,68,56.319
44,56,43,89,57,70.396
82,66,80,34,94,86.76
68,49,54,58,48,67.44200000000001
90,75,67,36,68,81.836
79,82,64,69,49,83.514
63,72,74,54,59,78.44699999999999
91,60,62,76,42,80.548
60,97,76,68,85,94.081
37,96,48,71,77,80.208
92,83,97,54,92,101.846
56,95,39,93,85,89.672
51,51,100,65,39,74.536
31,83,93,91,47,84.074
89,51,64,68,94,89.152
39,62,69,35,96,73.42699999999999
81,36,73,86,44,77.876
94,50,83,96,65,94.45299999999999
36,60,78,31,84,70.497
76,91,92,90,58,99.124
48,46,47,84,58,68.92999999999999
66,79,90,40,46,78.198
34,95,68,56,58,75.818
34,30,40,84,55,59.195
79,90,57,74,64,88.648
90,60,80,41,34,74.23299999999999
46,60,72,81,98,87.03299999999999
89,59,76,66,89,92.321
96,88,72,48,74,92.06599999999999
97,76,63,72,70,92.036
30,59,78,54,50,66.06
48,41,88,84,80,83.104
66,50,32,64,99,75.78699999999999
100,41,74,97,60,90.531
34,44,62,98,92,80.446
44,85,79,44,43,71.891
61,85,93,93,95,104.06799999999998
59,90,64,37,53,73.83
69,79,39,74,99,87.727
88,59,73,90,43,85.909
31,79,52,92,34,70.15199999999999
87,91,82,40,50,85.23599999999999
40,48,91,65,39,68.946
55,95,87,46,33,76.98099999999998
50,74,72,89,75,87.726
38,52,38,67,73,65.322
74,61,59,57,69,77.944
78,94,83,95,98,109.15899999999999
43,78,94,51,55,78.24199999999999
89,71,64,65,90,92.323
42,61,67,77,44,70.887
59,75,79,51,97,88.012
95,94,43,90,69,95.193
91,92,65,68,50,89.104
94,79,70,97,91,104.97
63,95,42,49,77,79.446
82,53,91,85,33,83.72
75,30,78,63,50,72.06099999999999
65,49,36,75,69,71.6
44,53,68,70,77,76.047
82,92,71,48,40,81.08
91,38,30,55,40,61.778999999999996
86,44,56,74,100,87.69399999999999
37,69,78,88,44,76.986
92,31,62,77,49,75.672
93,65,72,65,42,82.019
67,66,71,80,55,82.55699999999999
61,79,54,61,64,77.717
65,54,61,72,65,77.211
72,100,61,77,71,92.814
39,59,60,84,67,75.30099999999999
63,86,35,91,49,78.88799999999999
67,94,40,35,60,72.115
32,61,84,66,90,81.21199999999999
63,85,56,84,66,86.232
44,95,51,94,69,86.019
49,97,88,66,48,84.796
91,58,42,39,43,66.434
67,87,70,36,97,87.035
53,92,61,76,46,79.896
30,72,92,79,93,89.258
41,38,47,94,63,68.93900000000001
85,70,94,96,39,93.469
47,39,32,97,100,76.769
66,67,100,40,96,89.96
95,30,64,59,32,68.10300000000001
74,100,98,75,69,101.35
82,70,37,54,93,81.859
85,78,81,90,81,101.081
99,99,30,56,58,83.252
44,37,98,65,48,71.143
96,74,46,67,40,78.593
37,79,100,99,35,85.262
51,69,54,49,36,63.080999999999996
82,77,75,33,86,86.02100000000002
78,36,82,73,53,78.392
58,54,85,59,43,72.824
69,61,52,84,34,73.01199999999999
71,42,35,77,95,77.95599999999999
41,50,78,81,55,74.312
97,93,58,36,96,92.586
78,69,56,73,77,85.97999999999999
37,50,53,61,31,56.504
95,53,38,30,95,75.75899999999999
91,55,60,81,78,88.875
33,71,72,72,62,75.564
73,88,58,57,47,78.656
34,48,72,75,51,68.228
91,66,92,49,55,85.95599999999999
73,95,63,68,76,91.36200000000001
68,60,32,95,70,79.139
57,50,54,64,63,70.157
38,66,36,77,64,68.475
35,61,78,99,45,77.468
49,66,45,73,62,71.871
68,56,46,39,57,64.786
60,69,93,56,65,83.581
100,60,84,35,49,79.84599999999999
92,55,76,49,51,78.63
40,36,42,53,73,59.47599999999999
77,84,78,88,84,100.12599999999999
50,66,72,55,74,77.267
48,35,43,86,100,76.04599999999999
47,97,88,62,42,81.87
80,38,53,38,75,69.173
66,83,41,30,69,70.423
58,89,60,64,96,89.464
59,80,58,74,82,86.022
75,66,83,94,34,85.678
99,81,75,50,73,92.05699999999999
94,57,62,53,50,76.913
98,68,47,73,83,89.85
49,99,98,79,31,86.71799999999999
82,58,58,56,55,75.231
74,72,70,72,46,81.32199999999999
84,72,43,85,37,78.108
74,31,84,59,79,79.66000000000001
30,62,47,49,87,67.07799999999999
74,72,94,91,66,96.69500000000001
80,40,53,48,35,62.291
48,50,70,30,42,58.476
75,50,66,91,87,89.88199999999999
45,48,35,87,45,63.308
34,33,37,53,98,62.196999999999996
39,87,55,84,63,79.93299999999999
61,70,73,52,66,78.46
47,51,80,42,81,73.389
88,47,56,77,67,81.554
91,37,80,43,84,81.59899999999999
53,42,84,68,55,73.56899999999999
87,71,47,85,53,83.486
72,52,45,42,62,66.488
79,63,41,34,45,63.78099999999999
64,85,81,45,70,84.077
73,79,82,42,64,82.83600000000001
78,85,47,93,36,82.50300000000001
99,75,99,32,64,89.86999999999998
38,32,81,35,95,68.548
67,68,92,98,71,96.463
35,73,34,49,55,59.96
41,87,51,97,30,74.51499999999999
57,96,70,93,70,94.047
33,66,37,43,34,51.897
77,39,55,70,96,82.1
96,83,85,35,98,96.73899999999998
85,84,45,88,98,97.44
33,59,33,70,92,69.984
53,40,31,39,73,57.51199999999999
40,64,60,53,52,65.55499999999999
46,34,40,78,78,67.252
65,61,59,62,91,82.371
78,87,43,66,79,85.989
41,48,89,73,72,78.729
83,73,46,31,85,77.48
37,50,82,75,34,67.717
40,73,56,71,98,82.419
46,44,35,74,93,71.175
50,60,94,88,73,88.945
38,56,38,83,99,76.556
89,71,44,95,91,94.978
61,80,52,66,88,84.568
98,78,58,92,87,100.571
97,76,34,97,86,94.95499999999998
33,50,76,61,65,69.47800000000001
34,30,41,31,51,45.58
36,65,75,35,40,61.17699999999999
64,31,31,66,73,64.53899999999999
80,67,53,78,92,90.13399999999999
70,35,51,77,73,74.51999999999998
54,65,46,40,34,58.202
52,64,93,94,97,97.499
85,85,86,96,40,95.422
84,98,91,84,64,102.536
66,33,70,74,97,82.851
52,74,35,71,96,79.953
93,76,52,53,35,75.19200000000001
66,50,97,48,33,71.589
50,98,76,76,62,88.214
90,86,51,46,75,84.761
30,35,61,47,71,59.5
55,50,60,47,99,75.826
71,33,49,88,70,75.72399999999999
81,45,97,48,55,79.389
78,97,32,96,69,90.585
48,47,71,79,81,79.45
93,73,33,31,70,73.053
39,35,34,87,96,70.93499999999999
81,54,65,97,59,86.664
89,60,50,51,38,70.081
48,82,54,84,69,82.11699999999999
91,95,70,82,78,101.318
55,82,54,61,76,79.937
99,58,42,87,100,93.999
72,74,72,70,91,92.353
49,61,75,95,99,92.382
61,87,86,55,45,81.36399999999999
89,45,82,53,35,73.98
94,87,49,74,50,86.164
62,57,58,93,86,86.733
34,30,56,90,82,71.172
82,81,61,54,84,88.194
69,94,64,45,49,78.19
39,79,80,44,55,72.401
34,98,46,90,89,87.03900000000002
68,70,55,69,55,77.198
60,47,86,44,48,69.42399999999999
63,33,49,45,63,61.624
49,91,33,79,61,76.256
44,33,74,36,72,63.144
88,90,69,79,71,96.684
38,69,35,66,80,70.21000000000001
44,65,48,92,43,71.11099999999999
41,55,78,76,64,76.52199999999999
35,76,60,55,80,74.619
77,31,54,55,52,65.479
69,39,73,86,69,81.829
74,39,52,68,61,71.58099999999999
42,66,57,48,72,69.48
53,75,97,49,73,84.58599999999998
74,36,92,99,52,85.937
31,36,32,72,91,63.88499999999999
67,74,56,30,71,72.619
57,53,58,31,51,60.906
82,55,97,83,59,91.556
84,47,91,73,43,82.274
31,97,57,63,56,74.107
89,80,32,74,67,83.263
99,63,94,35,85,91.596
60,66,46,58,51,68.437
54,85,38,44,66,69.942
47,38,31,68,40,54.534000000000006
32,59,31,68,98,70.238
59,80,49,64,86,82.376
100,80,83,92,41,96.37299999999999
53,74,70,80,72,85.042
71,88,63,93,90,98.675
47,33,57,87,46,65.74499999999999
50,70,70,43,44,67.48899999999999
51,44,36,69,89,70.434
99,92,38,39,99,89.41
49,62,78,40,51,68.233
38,62,77,50,34,63.59199999999999
78,89,67,63,43,82.78399999999999
87,92,93,42,37,85.46499999999999
61,68,63,90,51,81.09100000000001
40,40,35,86,37,57.943
77,42,40,53,31,59.11599999999999
81,100,48,34,48,75.736
91,48,90,82,56,89.33999999999999
63,92,92,91,36,91.07499999999999
72,48,34,69,84,74.779
77,81,65,34,60,77.22
31,65,49,45,71,63.647999999999996
87,81,35,40,70,76.228
85,58,77,49,83,85.75200000000001
36,42,78,83,84,78.741
60,53,92,66,42,76.22800000000001
44,69,73,54,36,67.238
67,53,87,80,67,86.22899999999998
38,53,63,42,63,63.141000000000005
49,81,96,44,66,81.908
85,83,41,61,62,80.839
38,53,58,35,60,59.485
67,69,57,95,31,77.638
42,73,52,53,92,76.083
57,43,61,31,65,62.628
90,73,43,92,90,94.49
57,91,98,66,89,97.75300000000001
52,95,67,78,95,94.34100000000001
71,71,75,75,86,92.101
66,69,70,52,94,85.554
55,64,65,60,57,73.331
88,92,65,95,98,106.69899999999998
90,75,69,88,52,91.03999999999999
41,38,51,60,99,70.473
33,69,60,99,34,71.849
88,71,70,58,97,93.559
44,48,45,75,86,72.63499999999999
60,48,32,49,85,66.772
43,86,68,45,61,73.862
65,73,60,79,75,85.754
43,66,59,74,51,71.383
65,99,91,71,68,96.00299999999999
95,38,89,40,85,84.523
89,74,53,31,74,78.18900000000001
83,68,55,81,85,90.60600000000001
42,55,59,37,90,69.021
39,87,92,95,41,86.244
39,43,68,88,82,77.996
50,64,42,66,64,69.68199999999999
45,38,38,98,31,60.842999999999996
31,82,30,69,73,69.482
44,74,62,38,73,70.951
58,48,97,78,34,76.7
79,31,33,91,40,66.64699999999999
94,83,46,54,90,89.396
45,55,78,42,62,68.738
33,74,35,75,100,77.307
30,37,47,39,64,52.913000000000004
87,59,56,70,33,74.20899999999999
76,68,64,67,84,87.461
61,91,43,69,49,76.22999999999999
89,48,59,58,76,80.36
45,99,83,100,41,89.643
49,90,43,47,85,76.556
50,91,40,98,42,78.168
48,85,82,97,58,90.14499999999998
48,90,44,34,57,66.539
33,50,40,81,61,64.574
99,95,65,95,40,95.883
83,75,78,32,98,89.20399999999998
87,56,54,50,51,72.539
70,38,83,69,33,71.31599999999999
44,60,62,92,73,80.65699999999998
87,61,74,40,70,80.864
90,80,57,66,62,86.43599999999999
57,71,52,58,31,65.495
76,59,93,78,31,82.029
69,85,74,95,74,96.709
36,54,35,54,32,51.39
31,83,30,71,33,60.412
95,90,85,30,40,82.78
68,59,97,35,47,74.53999999999999
95,85,39,51,98,89.649
48,48,61,73,96,79.471
88,40,74,72,34,74.93799999999999
93,36,34,43,92,72.57499999999999
79,94,76,59,78,94.045
42,49,34,88,43,62.334999999999994
64,48,88,49,52,73.31899999999999
73,38,92,59,71,81.118
70,100,79,42,90,92.872
68,68,93,42,56,79.666
85,37,74,45,78,77.699
96,67,71,50,80,88.654
67,81,83,52,64,84.54599999999999
47,73,76,46,78,78.018
63,41,34,77,62,67.447
30,76,83,88,49,79.445
65,100,63,87,76,95.263
67,69,85,62,30,76.20599999999999
39,68,54,85,39,69.416
57,85,79,46,61,79.93299999999999
100,34,62,38,98,80.868
45,61,91,76,61,81.39099999999999
32,98,39,56,49,66.785
57,38,98,95,100,94.563
80,97,60,72,69,92.069
45,82,89,76,44,81.86200000000001
55,100,78,92,67,95.51299999999998
71,68,44,72,95,85.281
58,42,51,37,75,64.094
52,81,97,45,76,85.571
35,55,38,90,69,69.937
47,31,65,81,55,67.956
81,99,70,50,90,95.038
90,79,40,83,55,84.46
85,70,83,82,74,95.958
85,91,65,68,39,84.713
63,56,86,61,86,85.78699999999998
54,40,56,62,69,68.463
53,69,35,42,96,71.928
75,67,46,31,55,66.72999999999999
69,71,75,39,40,71.599
92,70,60,73,58,85.93299999999999
56,88,47,94,92,91.874
93,91,82,53,52,90.337
88,73,61,48,68,82.316
79,83,36,47,71,76.97
65,45,52,64,81,74.79499999999999
56,69,66,72,36,72.80799999999999
53,36,39,47,52,55.287
50,89,84,81,59,88.45
77,77,85,78,48,88.87599999999999
41,66,36,72,49,64.31099999999999
64,53,89,43,68,77.245
32,70,88,62,42,71.65199999999999
